OGN,8126
OGT,8127
OMD,8134
OPTC,8158
P2RX1,8533
P2RX2,15459
P2RX3,8534
P2RX4,8535
P2RX5,8536
P2RX6,8538
P2RX7,8537
P2RY1,8539
P2RY10,19906
P2RY11,8540
P2RY12,18124
P2RY13,4537
P2RY14,16442
P2RY2,8541
P2RY4,8542
P2RY6,8543
P2RY8,15524
PA2G4,8550
PAFAH1B1,8574
PAK1,8590
PAK2,8591
PAK3,8592
PAK4,16059
PAK5,15916
PAK6,16061
PALB2,26144
PARP1,270
PARP10,25895
PARP11,1186
PARP12,21919
PARP14,29232
PARP15,26876
PARP16,26040
PARP2,272
PARP3,273
PARP4,271
PARP6,26921
PARP8,26124
PARP9,24118
PARVA,14652
PARVB,14653
PARVG,14654
PBX1,8632
PBX2,8633
PBX3,8634
PBX4,13403
PCCA,8653
PCCB,8654
PCGF2,12929
PDCD1,8760
PDCD6IP,8766
PDE10A,8772
PDE11A,8773
PDE1A,8774
PDE1B,8775
PDE1C,8776
PDE2A,8777
PDE3A,8778
PDE3B,8779
PDE4A,8780
PDE4B,8781
PDE4C,8782
PDE4D,8783
PDE5A,8784
PDE6A,8785
PDE6B,8786
PDE6C,8787
PDE7A,8791
PDE7B,8792
PDE8A,8793
PDE8B,8794
PDE9A,8795
PDGFA,8799
PDGFB,8800
PDGFC,8801
PDGFD,30620
PDGFRA,8803
PDGFRB,8804
PDHA1,8806
PDHA2,8807
PDHB,8808
PDHX,21350
PDK1,8809
PDK2,8810
PDK3,8811
PDK4,8812
PF4,8861
PFN1,8881
PFN2,8882
PFN3,18627
PFN4,31103
PGF,8893
PHC1,3182
PHC2,3183
PHC3,15682
PHF1,8919
PHKA1,8925
PHKA2,8926
PHKB,8927
PHKG1,8930
PHKG2,8931
PIGA,8957
PIGB,8959
PIGK,8965
PIGM,18858
PIGS,14937
PIGT,14938
PIGU,15791
PIGV,26031
PIGZ,30596
PIK3CA,8975
PIK3CB,8976
PIK3CD,8977
PIK3CG,8978
PIK3R1,8979
PIK3R2,8980
PIK3R3,8981
PIK3R4,8982
PIK3R5,30035
PIK3R6,27101
PIM1,8986
PIM2,8987
PIM3,19310
PKIA,9017
PKIB,9018
PKIG,9019
PLA2G10,9029
PLA2G12A,18554
PLA2G12B,18555
PLA2G1B,9030
PLA2G2A,9031
PLA2G2C,9032
PLA2G2D,9033
PLA2G2E,13414
PLA2G2F,30040
PLA2G3,17934
PLA2G4A,9035
PLA2G4C,9037
PLA2G4D,30038
PLA2G5,9038
PLA2G6,9039
PLA2G7,9040
PLCB1,15917
PLCB2,9055
PLCB3,9056
PLCB4,9059
PLCD1,9060
PLCD3,9061
PLCD4,9062
PLCE1,17175
PLCG1,9065
PLCG2,9066
PLCZ1,19218
PLD1,9067
PLD2,9068
PLD3,17158
PLD4,23792
PLD5,26879
PLD6,30447
PLPP1,9228
PLPP2,9230
PLPP3,9229
PODN,23174
PODNL1,26275
POFUT1,14988
POFUT2,14683
POGLUT1,22954
POGLUT2,19350
POGLUT3,28496
POLD1,9175
POLD2,9176
POLD3,20932
POLD4,14106
POLR1A,17264
POLR1B,20454
POLR1C,20194
POLR1D,20422
POLR2A,9187
POLR2B,9188
POLR2C,9189
POLR2D,9191
POLR2E,9192
POLR2F,9193
POLR2G,9194
POLR2H,9195
POLR2I,9196
POLR2J,9197
POLR2J2,23208
POLR2K,9198
POLR2L,9199
POMGNT1,19139
POMGNT2,25902
POMT1,9202
POMT2,19743
PPARA,9232
PPARD,9235
PPARG,9236
PPBP,9240
PPIA,9253
PPIAL4A,24369
PPIAL4C,33995
PPIAL4G,33996
PPIB,9255
PPIC,9256
PPID,9257
PPIE,9258
PPIF,9259
PPIH,14651
PPIL1,9260
PPIL2,9261
PPIL3,9262
PPIL4,15702
PPIL6,21557
PPM1J,20785
PPP1CA,9281
PPP1CB,9282
PPP1CC,9283
PPP1R10,9284
PPP1R11,9285
PPP1R12A,7618
PPP1R12B,7619
PPP1R12C,14947
PPP1R13B,14950
PPP1R14A,14871
PPP1R14B,9057
PPP1R14C,14952
PPP1R14D,14953
PPP1R15A,14375
PPP1R15B,14951
PPP1R16A,14941
PPP1R16B,15850
PPP1R1A,9286
PPP1R1B,9287
PPP1R1C,14940
PPP1R2,9288
PPP1R3A,9291
PPP1R3B,14942
PPP1R3C,9293
PPP1R3D,9294
PPP1R3F,14944
PPP1R7,9295
PPP1R8,9296
PPP1R9A,14946
PPP1R9B,9298
PPP2CA,9299
PPP2CB,9300
PPP2R1A,9302
PPP2R1B,9303
PPP2R2A,9304
PPP2R2B,9305
PPP2R2C,9306
PPP2R2D,23732
PPP2R3A,9307
PPP2R3B,13417
PPP2R5A,9309
PPP2R5B,9310
PPP2R5C,9311
PPP2R5D,9312
PPP2R5E,9313
PPP3CA,9314
PPP3CB,9315
PPP3CC,9316
PPP3R1,9317
PPP3R2,9318
PPWD1,28954
PRDX1,9352
PRDX2,9353
PRDX3,9354
PRDX4,17169
PRDX5,9355
PRDX6,16753
PRELP,9357
PRKAA1,9376
PRKAA2,9377
PRKAB1,9378
PRKAB2,9379
PRKACA,9380
PRKACB,9381
PRKACG,9382
PRKAG1,9385
PRKAG2,9386
PRKAG3,9387
PRKAR1A,9388
PRKAR1B,9390
PRKAR2A,9391
PRKAR2B,9392
PRKCA,9393
PRKCB,9395
PRKCD,9399
PRKCE,9401
PRKCG,9402
PRKCH,9403
PRKCI,9404
PRKCQ,9410
PRKCZ,9412
PRKD3,9408
PRKG1,9414
PRKG2,9416
PRTN3,9495
PSEN1,9508
PSEN2,9509
PSENEN,30100
PSMA1,9530
PSMA2,9531
PSMA3,9532
PSMA4,9533
PSMA5,9534
PSMA6,9535
PSMA7,9536
PSMA8,22985
PSMB1,9537
PSMB10,9538
PSMB2,9539
PSMB3,9540
PSMB4,9541
PSMB5,9542
PSMB6,9543
PSMB7,9544
PSMB8,9545
PSMB9,9546
PSMC1,9547
PSMC2,9548
PSMC3,9549
PSMC4,9551
PSMC5,9552
PSMC6,9553
PSMD1,9554
PSMD10,9555
PSMD11,9556
PSMD12,9557
PSMD13,9558
PSMD14,16889
PSMD2,9559
PSMD3,9560
PSMD4,9561
PSMD5,9563
PSMD6,9564
PSMD7,9565
PSMD8,9566
PSMD9,9567
PSME1,9568
PSME2,9569
PSME3,9570
PSMF1,9571
PTCH1,9585
PTCH2,9586
PTGER1,9593
PTGER2,9594
PTGER3,9595
PTGER4,9596
PTPA,9308
PTX3,9692
PYGB,9723
PYGL,9725
PYGM,9726
RAB10,9759
RAB11A,9760
RAB11B,9761
RAB12,31332
RAB13,9762
RAB14,16524
RAB15,20150
RAB17,16523
RAB18,14244
RAB19,19982
RAB1A,9758
RAB1B,18370
RAB1C,23683
RAB20,18260
RAB21,18263
RAB22A,9764
RAB23,14263
RAB24,9765
RAB25,18238
RAB26,14259
RAB27A,9766
RAB27B,9767
RAB28,9768
RAB29,9789
RAB2A,9763
RAB2B,20246
RAB30,9770
RAB31,9771
RAB32,9772
RAB33A,9773
RAB33B,16075
RAB34,16519
RAB35,9774
RAB36,9775
RAB37,30268
RAB38,9776
RAB39A,16521
RAB39B,16499
RAB3A,9777
RAB3B,9778
RAB3C,30269
RAB3D,9779
RAB40A,18283
RAB40AL,25410
RAB40B,18284
RAB40C,18285
RAB41,18293
RAB42,28702
RAB43,19983
RAB44,21068
RAB4A,9781
RAB4B,9782
RAB5A,9783
RAB5B,9784
RAB5C,9785
RAB6A,9786
RAB6B,14902
RAB6C,16525
RAB7A,9788
RAB7B,30513
RAB8A,7007
RAB8B,30273
RAB9A,9792
RAB9B,14090
RABL2A,9799
RABL2B,9800
RABL3,18072
RAC1,9801
RAC2,9802
RAC3,9803
RAD1,9806
RAD21,9811
RAD51,9817
RAD51C,9820
RAD9A,9827
RAF1,9829
RALA,9839
RALB,9840
RAP1A,9855
RAP1B,9857
RAPGEF1,4568
RAPGEF2,16854
RARA,9864
RARB,9865
RARG,9866
RASA1,9871
RASA2,9872
RASA3,20331
RASAL1,9873
RASAL2,9874
RASAL3,26129
RASGRF1,9875
RASGRF2,9876
RASGRP1,9878
RASGRP2,9879
RASGRP3,14545
RASGRP4,18958
RASSF1,9882
RASSF10,33984
RASSF2,9883
RASSF3,14271
RASSF4,20793
RASSF5,17609
RASSF6,20796
RASSF7,1166
RASSF8,13232
RASSF9,15739
REL,9954
RELA,9955
RELB,9956
RFC1,9969
RFC2,9970
RFC3,9971
RFC4,9972
RFC5,9973
RFNG,9974
RFX1,9982
RFX2,9983
RFX3,9984
RFX4,9985
RFX5,9986
RFX6,21478
RFX7,25777
RFX8,37253
RGL1,30281
RGL2,9769
RGL3,30282
RHOA,667
RHOB,668
RHOC,669
RHOG,672
RICTOR,28611
RING1,10018
RNF2,10061
ROBO1,10249
ROBO2,10250
ROBO3,13433
ROCK1,10251
ROCK2,10252
ROR1,10256
ROR2,10257
RP1,10263
RPA1,10289
RPA2,10290
RPA3,10291
RPS6KA1,10430
RPS6KA2,10431
RPS6KA3,10432
RPS6KA4,10433
RPS6KA5,10434
RPS6KA6,10435
RPS6KB1,10436
RPS6KB2,10437
RPTOR,30287
RXRA,10477
RXRB,10478
RXRG,10479
RXYLT1,13530
S100A1,10486
S100A10,10487
S100A11,10488
S100A12,10489
S100A13,10490
S100A14,18901
S100A16,20441
S100A2,10492
S100A3,10493
S100A4,10494
S100A5,10495
S100A6,10496
S100A7,10497
S100A7A,21657
S100A8,10498
S100A9,10499
S100B,10500
S100G,1436
S100P,10504
S100Z,30367
S1PR1,3165
S1PR2,3169
S1PR3,3167
S1PR4,3170
S1PR5,14299
SAA1,10513
SAA2,10514
SAA4,10516
SAR1A,10534
SAR1B,10535
SCD,10571
SCD5,21088
SCMH1,19003
SDHA,10680
SDHB,10681
SDHC,10682
SDHD,10683
SEM1,10845
SERPINB1,3311
SERPINB10,8942
SERPINB11,14221
SERPINB12,14220
SERPINB13,8944
SERPINB2,8584
SERPINB3,10569
SERPINB4,10570
SERPINB5,8949
SERPINB6,8950
SERPINB7,13902
SERPINB8,8952
SERPINB9,8955
SERPINC1,775
SFN,10773
SGCA,10805
SGCB,10806
SGCD,10807
SGCE,10808
SGCZ,14075
SHC1,10840
SHC2,29869
SHC3,18181
SHC4,16743
SHH,10848
SIK1,11142
SIK2,21680
SIK3,29165
SIRT1,14929
SIRT2,10886
SIRT3,14931
SIRT4,14932
SIRT5,14933
SIRT6,14934
SIRT7,14935
SKP1,10899
SLC27A2,10996
SLC2A1,11005
SLC2A10,13444
SLC2A11,14239
SLC2A12,18067
SLC2A14,18301
SLC2A2,11006
SLC2A3,11007
SLC2A4,11009
SLC2A5,11010
SLC2A6,11011
SLC2A7,13445
SLC2A8,13812
SLC2A9,13446
SLX4,23845
SMAD1,6767
SMAD2,6768
SMAD3,6769
SMAD4,6770
SMAD5,6771
SMAD6,6772
SMAD7,6773
SMAD9,6774
SMARCA1,11097
SMARCA2,11098
SMARCA4,11100
SMARCA5,11101
SMARCAD1,18398
SMARCB1,11103
SMARCC1,11104
SMARCC2,11105
SMARCD1,11106
SMARCD2,11107
SMARCD3,11108
SMARCE1,11109
SMC1A,11111
SMC1B,11112
SMC3,2468
SMURF1,16807
SMURF2,16809
SNAI1,11128
SNAI2,11094
SNAI3,18411
SNTA1,11167
SNTB1,11168
SNTG1,13740
SNTG2,13741
SOD1,11179
SOD2,11180
SOD3,11181
SOS1,11187
SOS2,11188
SPRED1,20249
SPRED2,17722
SPRED3,31041
SPRY1,11269
SPRY2,11270
SPRY3,11271
SPRY4,15533
SRC,11283
SREBF1,11289
SREBF2,11290
SSPN,11322
ST3GAL1,10862
ST3GAL2,10863
ST3GAL3,10866
ST3GAL4,10864
ST3GAL5,10872
ST3GAL6,18080
ST6GAL1,10860
ST6GAL2,10861
ST6GALNAC1,23614
ST6GALNAC2,10867
ST6GALNAC3,19343
ST6GALNAC4,17846
ST6GALNAC5,19342
ST6GALNAC6,23364
ST8SIA1,10869
ST8SIA2,10870
ST8SIA3,14269
ST8SIA4,10871
ST8SIA5,17827
ST8SIA6,23317
STAR,11359
STAT1,11362
STAT2,11363
STAT3,11364
STAT4,11365
STAT5A,11366
STAT5B,11367
STAT6,11368
STT3A,6172
STT3B,30611
SUGT1,16987
SUMO3,11124
SUZ12,17101
TAF1A,11532
TAF1B,11533
TAF1C,11534
TAOK1,29259
TAOK2,16835
TAOK3,18133
TAP1,43
TAP2,44
TBK1,11584
TBP,11588
TCF7,11639
TCF7L1,11640
TCF7L2,11641
TCHHL1,31796
TCIM,1357
TCP1,11655
TEAD1,11714
TEAD2,11715
TEAD3,11716
TEAD4,11717
TFAP2A,11742
TFAP2B,11743
TFAP2C,11744
TFAP2D,15581
TFAP2E,30774
TFDP1,11749
TFDP2,11751
TGFA,11765
TGFB1,11766
TGFB2,11768
TGFB3,11769
TGFBR1,11772
TGFBR2,11773
TGFBR3,11774
THBS1,11785
THBS2,11786
THBS3,11787
THBS4,11788
THRA,11796
THRB,11799
TIAM1,11805
TIAM2,11806
TIPARP,23696
TLR1,11847
TLR10,15634
TLR2,11848
TLR3,11849
TLR4,11850
TLR5,11851
TLR6,16711
TLR7,15631
TLR8,15632
TLR9,15633
TNC,5318
TNFRSF10A,11904
TNFRSF10B,11905
TNFRSF10C,11906
TNFRSF10D,11907
TNFRSF11A,11908
TNFRSF11B,11909
TNFRSF12A,18152
TNFRSF13B,18153
TNFRSF13C,17755
TNFRSF14,11912
TNFRSF17,11913
TNFRSF18,11914
TNFRSF19,11915
TNFRSF1A,11916
TNFRSF1B,11917
TNFRSF21,13469
TNFRSF25,11910
TNFRSF4,11918
TNFRSF8,11923
TNFRSF9,11924
TNKS,11941
TNKS2,15677
TNN,22942
TNNC1,11943
TNNC2,11944
TNNI1,11945
TNNI2,11946
TNNI3,11947
TNNT1,11948
TNNT2,11949
TNNT3,11950
TNR,11953
TNXB,11976
TOP2A,11989
TOP2B,11990
TP53,11998
TP63,15979
TP73,12003
TPSAB1,12019
TPSB2,14120
TPSD1,14118
TPSG1,14134
TRA,12027
TRAP1,16264
TRB,12155
TRD,12252
TRG,12271
TRIM23,660
TSC1,12362
TSC2,12363
TSKU,28850
TUBA1A,20766
TUBA1B,18809
TUBA1C,20768
TUBA3C,12408
TUBA3D,24071
TUBA3E,20765
TUBA4A,12407
TUBA8,12410
TUBAL3,23534
TUBB,20778
TUBB1,16257
TUBB2A,12412
TUBB2B,30829
TUBB3,20772
TUBB4A,20774
TUBB4B,20771
TUBB6,20776
TUBD1,16811
TUBE1,20775
TUBG1,12417
TUBG2,12419
TXN,12435
TXN2,17772
TXNRD1,12437
TXNRD2,18155
TXNRD3,20667
TYK2,12440
TYRO3,12446
UBE2A,12472
UBE2B,12473
UBE2C,15937
UBE2D1,12474
UBE2D2,12475
UBE2D3,12476
UBE2D4,21647
UBE2E1,12477
UBE2E2,12478
UBE2E3,12479
UBE2F,12480
UBE2G1,12482
UBE2G2,12483
UBE2H,12484
UBE2I,12485
UBE2J1,17598
UBE2J2,19268
UBE2L3,12488
UBE2L6,12490
UBE2M,12491
UBE2N,12492
UBE2NL,31710
UBE2Q1,15698
UBE2R2,19907
UBE2S,17895
UBE2T,25009
UBE2V1,12494
UBE2V2,12495
UBE2W,25616
UGCG,12524
UGGT1,15663
UGGT2,15664
UGT1A,12529
UGT1A1,12530
UGT1A10,12531
UGT1A11P,12532
UGT1A12P,12533
UGT1A13P,32191
UGT1A2P,12534
UGT1A3,12535
UGT1A4,12536
UGT1A5,12537
UGT1A6,12538
UGT1A7,12539
UGT1A8,12540
UGT1A9,12541
UGT2A1,12542
UGT2A2,28183
UGT2A3,28528
UGT2B10,12544
UGT2B11,12545
UGT2B15,12546
UGT2B17,12547
UGT2B24P,12548
UGT2B25P,12549
UGT2B26P,12550
UGT2B27P,12551
UGT2B28,13479
UGT2B29P,12552
UGT2B4,12553
UGT2B7,12554
UGT3A1,26625
UGT3A2,27266
UGT8,12555
UQCR10,30863
UQCR11,30862
UQCRB,12582
UQCRC1,12585
UQCRC2,12586
UQCRFS1,12587
UQCRH,12590
UQCRQ,29594
USP5,12628
UTRN,12635
VAV1,12657
VAV2,12658
VAV3,12659
VEGFA,12680
VEGFB,12681
VEGFC,12682
VEGFD,3708
WNT1,12774
WNT10A,13829
WNT10B,12775
WNT11,12776
WNT16,16267
WNT2,12780
WNT2B,12781
WNT3,12782
WNT3A,15983
WNT4,12783
WNT5A,12784
WNT5B,16265
WNT6,12785
WNT7A,12786
WNT7B,12787
WNT8A,12788
WNT8B,12789
WNT9A,12778
WNT9B,12779
XCR1,1625
XIAP,592
XRCC2,12829
XXYLT1,26639
XYLT1,15516
XYLT2,15517
YBX1,8014
YBX2,17948
YBX3,2428
YES1,12841
YWHAB,12849
YWHAE,12851
YWHAG,12852
YWHAH,12853
YWHAQ,12854
YWHAZ,12855
YY1,12856
ZNF134,12918
ZW10,13194
